firstName,lastName,personId,gameId,gameDateTimeEst,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,gameLabel,gameSubLabel,seriesGameNumber,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,season,playerName
LeBron,James,2544,41100304,2012-06-03 20:30:00,Miami,Heat,Boston,Celtics,Playoffs,East - Conf. Finals,,4.0,0,0,48.0,29.0,3.0,1.0,1.0,25.0,12.0,0.48,3.0,1.0,0.333,8.0,4.0,0.5,5.0,1.0,6.0,6.0,7.0,1.0,2011-12,LeBron James
LeBron,James,2544,41100303,2012-06-01 20:30:00,Miami,Heat,Boston,Celtics,Playoffs,East - Conf. Finals,,3.0,0,0,43.0,34.0,5.0,2.0,2.0,26.0,16.0,0.615,4.0,1.0,0.25,5.0,1.0,0.2,8.0,0.0,8.0,4.0,3.0,-6.0,2011-12,LeBron James
LeBron,James,2544,41100302,2012-05-30 20:30:00,Miami,Heat,Boston,Celtics,Playoffs,East - Conf. Finals,,2.0,1,1,47.0,34.0,7.0,1.0,1.0,20.0,7.0,0.35,6.0,2.0,0.333,24.0,18.0,0.75,6.0,4.0,10.0,2.0,1.0,10.0,2011-12,LeBron James
LeBron,James,2544,41100301,2012-05-28 20:30:00,Miami,Heat,Boston,Celtics,Playoffs,East - Conf. Finals,,1.0,1,1,43.0,32.0,3.0,3.0,1.0,22.0,13.0,0.591,3.0,0.0,0.0,9.0,6.0,0.667,12.0,1.0,13.0,2.0,3.0,17.0,2011-12,LeBron James
LeBron,James,2544,41100206,2012-05-24 20:00:00,Miami,Heat,Indiana,Pacers,Playoffs,East - Conf. Semifinals,,6.0,1,0,44.0,28.0,7.0,0.0,3.0,23.0,12.0,0.522,3.0,0.0,0.0,5.0,4.0,0.8,5.0,1.0,6.0,1.0,1.0,16.0,2011-12,LeBron James
LeBron,James,2544,41100205,2012-05-22 20:00:00,Miami,Heat,Indiana,Pacers,Playoffs,East - Conf. Semifinals,,5.0,1,1,38.0,30.0,8.0,1.0,1.0,19.0,12.0,0.632,4.0,2.0,0.5,4.0,4.0,1.0,7.0,3.0,10.0,1.0,4.0,28.0,2011-12,LeBron James
LeBron,James,2544,41100204,2012-05-20 15:30:00,Miami,Heat,Indiana,Pacers,Playoffs,East - Conf. Semifinals,,4.0,1,0,43.0,40.0,9.0,2.0,2.0,27.0,14.0,0.519,0.0,0.0,0.0,16.0,12.0,0.75,12.0,6.0,18.0,1.0,5.0,4.0,2011-12,LeBron James
LeBron,James,2544,41100203,2012-05-17 19:00:00,Miami,Heat,Indiana,Pacers,Playoffs,East - Conf. Semifinals,,3.0,0,0,40.0,22.0,3.0,0.0,2.0,22.0,10.0,0.455,4.0,1.0,0.25,3.0,1.0,0.333,6.0,1.0,7.0,1.0,4.0,-9.0,2011-12,LeBron James
LeBron,James,2544,41100202,2012-05-15 19:00:00,Miami,Heat,Indiana,Pacers,Playoffs,East - Conf. Semifinals,,2.0,0,1,42.0,28.0,5.0,0.0,6.0,22.0,10.0,0.455,4.0,0.0,0.0,13.0,8.0,0.615,5.0,4.0,9.0,0.0,2.0,-7.0,2011-12,LeBron James
LeBron,James,2544,41100201,2012-05-13 15:30:00,Miami,Heat,Indiana,Pacers,Playoffs,East - Conf. Semifinals,,1.0,1,1,43.0,32.0,5.0,1.0,2.0,26.0,12.0,0.462,3.0,0.0,0.0,10.0,8.0,0.8,9.0,6.0,15.0,1.0,1.0,12.0,2011-12,LeBron James
LeBron,James,2544,41100115,2012-05-09 19:00:00,Miami,Heat,New York,Knicks,Playoffs,East - First Round,,5.0,1,1,39.0,29.0,7.0,1.0,2.0,16.0,7.0,0.438,6.0,2.0,0.333,15.0,13.0,0.867,7.0,1.0,8.0,2.0,4.0,6.0,2011-12,LeBron James
LeBron,James,2544,41100114,2012-05-06 15:30:00,Miami,Heat,New York,Knicks,Playoffs,East - First Round,,4.0,0,0,41.0,27.0,4.0,0.0,1.0,21.0,9.0,0.429,5.0,2.0,0.4,8.0,7.0,0.875,4.0,0.0,4.0,4.0,5.0,-7.0,2011-12,LeBron James
LeBron,James,2544,41100113,2012-05-03 19:00:00,Miami,Heat,New York,Knicks,Playoffs,East - First Round,,3.0,1,0,35.0,32.0,5.0,0.0,2.0,21.0,9.0,0.429,5.0,2.0,0.4,13.0,12.0,0.923,6.0,2.0,8.0,5.0,8.0,23.0,2011-12,LeBron James
LeBron,James,2544,41100112,2012-04-30 19:00:00,Miami,Heat,New York,Knicks,Playoffs,East - First Round,,2.0,1,1,40.0,19.0,9.0,0.0,2.0,18.0,8.0,0.444,3.0,0.0,0.0,7.0,3.0,0.429,6.0,1.0,7.0,1.0,2.0,10.0,2011-12,LeBron James
LeBron,James,2544,41100111,2012-04-28 15:30:00,Miami,Heat,New York,Knicks,Playoffs,East - First Round,,1.0,1,1,31.0,32.0,3.0,0.0,4.0,14.0,10.0,0.714,1.0,1.0,1.0,14.0,11.0,0.786,3.0,1.0,4.0,2.0,2.0,35.0,2011-12,LeBron James
LeBron,James,2544,21100954,2012-04-22 18:00:00,Miami,Heat,Houston,Rockets,Regular Season,,,,1,1,35.0,32.0,5.0,2.0,1.0,21.0,11.0,0.524,3.0,1.0,0.333,10.0,9.0,0.9,7.0,1.0,8.0,1.0,5.0,12.0,2011-12,LeBron James
LeBron,James,2544,21100934,2012-04-19 20:00:00,Miami,Heat,Chicago,Bulls,Regular Season,,,,1,1,35.0,27.0,6.0,1.0,0.0,18.0,8.0,0.444,2.0,1.0,0.5,12.0,10.0,0.833,11.0,0.0,11.0,3.0,1.0,11.0,2011-12,LeBron James
LeBron,James,2544,21100923,2012-04-18 19:30:00,Miami,Heat,Toronto,Raptors,Regular Season,,,,1,1,30.0,28.0,4.0,0.0,2.0,15.0,12.0,0.8,1.0,1.0,1.0,4.0,3.0,0.75,5.0,0.0,5.0,0.0,5.0,20.0,2011-12,LeBron James
LeBron,James,2544,21100906,2012-04-16 19:30:00,Miami,Heat,New Jersey,Nets,Regular Season,,,,1,0,35.0,37.0,7.0,1.0,2.0,19.0,11.0,0.579,2.0,1.0,0.5,15.0,14.0,0.933,5.0,1.0,6.0,2.0,4.0,-4.0,2011-12,LeBron James
LeBron,James,2544,21100893,2012-04-15 13:00:00,Miami,Heat,New York,Knicks,Regular Season,,,,1,0,40.0,29.0,3.0,0.0,2.0,24.0,11.0,0.458,6.0,1.0,0.167,9.0,6.0,0.667,8.0,2.0,10.0,4.0,6.0,18.0,2011-12,LeBron James
LeBron,James,2544,21100879,2012-04-13 19:30:00,Miami,Heat,Charlotte,Bobcats,Regular Season,,,,1,1,28.0,19.0,5.0,1.0,2.0,16.0,7.0,0.438,1.0,0.0,0.0,7.0,5.0,0.714,8.0,1.0,9.0,1.0,2.0,18.0,2011-12,LeBron James
LeBron,James,2544,21100870,2012-04-12 20:00:00,Miami,Heat,Chicago,Bulls,Regular Season,,,,0,0,47.0,30.0,5.0,1.0,1.0,24.0,11.0,0.458,6.0,3.0,0.5,7.0,5.0,0.714,5.0,1.0,6.0,1.0,4.0,-1.0,2011-12,LeBron James
LeBron,James,2544,21100853,2012-04-10 19:00:00,Miami,Heat,Boston,Celtics,Regular Season,,,,0,1,40.0,36.0,7.0,1.0,1.0,23.0,11.0,0.478,3.0,1.0,0.333,14.0,13.0,0.929,2.0,5.0,7.0,3.0,2.0,-6.0,2011-12,LeBron James
LeBron,James,2544,21100838,2012-04-08 18:00:00,Miami,Heat,Detroit,Pistons,Regular Season,,,,1,1,32.0,26.0,2.0,1.0,0.0,22.0,12.0,0.545,3.0,1.0,0.333,5.0,1.0,0.2,1.0,3.0,4.0,1.0,1.0,10.0,2011-12,LeBron James
LeBron,James,2544,21100819,2012-04-06 19:30:00,Miami,Heat,Memphis,Grizzlies,Regular Season,,,,0,1,37.0,21.0,6.0,0.0,2.0,19.0,8.0,0.421,6.0,2.0,0.333,4.0,3.0,0.75,4.0,2.0,6.0,0.0,3.0,-6.0,2011-12,LeBron James
LeBron,James,2544,21100803,2012-04-04 20:00:00,Miami,Heat,Oklahoma City,Thunder,Regular Season,,,,1,1,41.0,34.0,10.0,1.0,4.0,20.0,10.0,0.5,7.0,3.0,0.429,13.0,11.0,0.846,6.0,1.0,7.0,2.0,2.0,20.0,2011-12,LeBron James
LeBron,James,2544,21100794,2012-04-03 19:30:00,Miami,Heat,Philadelphia,76ers,Regular Season,,,,1,1,38.0,41.0,4.0,1.0,3.0,25.0,15.0,0.6,2.0,1.0,0.5,13.0,10.0,0.769,3.0,3.0,6.0,0.0,4.0,12.0,2011-12,LeBron James
LeBron,James,2544,21100778,2012-04-01 15:30:00,Miami,Heat,Boston,Celtics,Regular Season,,,,0,0,34.0,23.0,0.0,1.0,0.0,20.0,11.0,0.55,0.0,0.0,0.0,2.0,1.0,0.5,2.0,2.0,4.0,1.0,2.0,-30.0,2011-12,LeBron James
LeBron,James,2544,21100757,2012-03-30 19:00:00,Miami,Heat,Toronto,Raptors,Regular Season,,,,1,0,38.0,26.0,9.0,0.0,1.0,18.0,11.0,0.611,2.0,0.0,0.0,6.0,4.0,0.667,3.0,1.0,4.0,0.0,3.0,9.0,2011-12,LeBron James
LeBron,James,2544,21100754,2012-03-29 20:00:00,Miami,Heat,Dallas,Mavericks,Regular Season,,,,1,1,36.0,19.0,5.0,0.0,2.0,16.0,8.0,0.5,2.0,0.0,0.0,3.0,3.0,1.0,6.0,3.0,9.0,3.0,3.0,9.0,2011-12,LeBron James
LeBron,James,2544,21100730,2012-03-26 19:00:00,Miami,Heat,Indiana,Pacers,Regular Season,,,,0,0,40.0,24.0,2.0,0.0,1.0,21.0,9.0,0.429,4.0,2.0,0.5,6.0,4.0,0.667,7.0,2.0,9.0,1.0,6.0,-14.0,2011-12,LeBron James
LeBron,James,2544,21100724,2012-03-25 20:00:00,Miami,Heat,Oklahoma City,Thunder,Regular Season,,,,0,0,39.0,17.0,7.0,0.0,2.0,18.0,8.0,0.444,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,4.0,-10.0,2011-12,LeBron James
LeBron,James,2544,21100704,2012-03-23 19:30:00,Miami,Heat,Detroit,Pistons,Regular Season,,,,1,0,37.0,17.0,10.0,1.0,4.0,15.0,6.0,0.4,3.0,0.0,0.0,5.0,5.0,1.0,6.0,0.0,6.0,0.0,5.0,8.0,2011-12,LeBron James
LeBron,James,2544,21100678,2012-03-20 19:30:00,Miami,Heat,Phoenix,Suns,Regular Season,,,,1,1,37.0,20.0,6.0,2.0,2.0,18.0,8.0,0.444,3.0,0.0,0.0,6.0,4.0,0.667,7.0,1.0,8.0,2.0,3.0,15.0,2011-12,LeBron James
LeBron,James,2544,21100666,2012-03-18 19:00:00,Miami,Heat,Orlando,Magic,Regular Season,,,,1,1,38.0,14.0,7.0,0.0,5.0,14.0,4.0,0.286,1.0,0.0,0.0,8.0,6.0,0.75,12.0,0.0,12.0,4.0,4.0,13.0,2011-12,LeBron James
LeBron,James,2544,21100643,2012-03-16 19:00:00,Miami,Heat,Philadelphia,76ers,Regular Season,,,,1,0,38.0,29.0,8.0,2.0,2.0,20.0,12.0,0.6,2.0,0.0,0.0,8.0,5.0,0.625,5.0,2.0,7.0,0.0,1.0,10.0,2011-12,LeBron James
LeBron,James,2544,21100629,2012-03-14 21:30:00,Miami,Heat,Chicago,Bulls,Regular Season,,,,0,0,39.0,35.0,4.0,0.0,4.0,25.0,14.0,0.56,3.0,2.0,0.667,5.0,5.0,1.0,4.0,1.0,5.0,2.0,2.0,5.0,2011-12,LeBron James
LeBron,James,2544,21100618,2012-03-13 19:00:00,Miami,Heat,Orlando,Magic,Regular Season,,,,0,0,42.0,19.0,8.0,1.0,1.0,20.0,7.0,0.35,4.0,2.0,0.5,3.0,3.0,1.0,8.0,3.0,11.0,0.0,6.0,0.0,2011-12,LeBron James
LeBron,James,2544,21100595,2012-03-10 19:30:00,Miami,Heat,Indiana,Pacers,Regular Season,,,,1,1,47.0,27.0,4.0,1.0,4.0,19.0,8.0,0.421,3.0,2.0,0.667,15.0,9.0,0.6,7.0,1.0,8.0,1.0,4.0,3.0,2011-12,LeBron James
LeBron,James,2544,21100573,2012-03-07 19:30:00,Miami,Heat,Atlanta,Hawks,Regular Season,,,,1,1,41.0,31.0,2.0,2.0,1.0,20.0,12.0,0.6,3.0,0.0,0.0,10.0,7.0,0.7,7.0,4.0,11.0,1.0,2.0,7.0,2011-12,LeBron James
LeBron,James,2544,21100566,2012-03-06 19:30:00,Miami,Heat,New Jersey,Nets,Regular Season,,,,1,1,29.0,21.0,6.0,0.0,0.0,11.0,9.0,0.818,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,9.0,0.0,5.0,20.0,2011-12,LeBron James
LeBron,James,2544,21100547,2012-03-04 15:30:00,Miami,Heat,Los Angeles,Lakers,Regular Season,,,,0,0,43.0,25.0,7.0,2.0,3.0,26.0,12.0,0.462,4.0,0.0,0.0,3.0,1.0,0.333,6.0,7.0,13.0,1.0,3.0,-13.0,2011-12,LeBron James
LeBron,James,2544,21100536,2012-03-02 21:00:00,Miami,Heat,Utah,Jazz,Regular Season,,,,0,0,44.0,35.0,6.0,3.0,0.0,24.0,16.0,0.667,4.0,1.0,0.25,3.0,2.0,0.667,9.0,1.0,10.0,2.0,0.0,7.0,2011-12,LeBron James
LeBron,James,2544,21100527,2012-03-01 22:30:00,Miami,Heat,Portland,Trail Blazers,Regular Season,,,,1,0,41.0,38.0,6.0,1.0,5.0,22.0,13.0,0.591,2.0,2.0,1.0,12.0,10.0,0.833,9.0,2.0,11.0,1.0,0.0,8.0,2011-12,LeBron James
LeBron,James,2544,21100499,2012-02-23 19:00:00,Miami,Heat,New York,Knicks,Regular Season,,,,1,1,40.0,20.0,8.0,2.0,5.0,16.0,7.0,0.438,0.0,0.0,0.0,6.0,6.0,1.0,8.0,1.0,9.0,3.0,4.0,12.0,2011-12,LeBron James
LeBron,James,2544,21100483,2012-02-21 19:30:00,Miami,Heat,Sacramento,Kings,Regular Season,,,,1,1,33.0,18.0,8.0,2.0,0.0,11.0,7.0,0.636,2.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,4.0,1.0,3.0,7.0,2011-12,LeBron James
LeBron,James,2544,21100461,2012-02-19 15:30:00,Miami,Heat,Orlando,Magic,Regular Season,,,,1,1,36.0,25.0,8.0,0.0,2.0,14.0,9.0,0.643,2.0,1.0,0.5,7.0,6.0,0.857,10.0,1.0,11.0,2.0,2.0,23.0,2011-12,LeBron James
LeBron,James,2544,21100449,2012-02-17 19:30:00,Miami,Heat,Cleveland,Cavaliers,Regular Season,,,,1,0,30.0,28.0,5.0,1.0,1.0,19.0,11.0,0.579,5.0,3.0,0.6,3.0,3.0,1.0,3.0,2.0,5.0,2.0,2.0,27.0,2011-12,LeBron James
LeBron,James,2544,21100421,2012-02-14 19:00:00,Miami,Heat,Indiana,Pacers,Regular Season,,,,1,0,33.0,23.0,7.0,0.0,4.0,15.0,7.0,0.467,5.0,2.0,0.4,8.0,7.0,0.875,7.0,2.0,9.0,2.0,2.0,27.0,2011-12,LeBron James
LeBron,James,2544,21100416,2012-02-13 20:00:00,Miami,Heat,Milwaukee,Bucks,Regular Season,,,,1,0,32.0,35.0,3.0,0.0,1.0,21.0,16.0,0.762,0.0,0.0,0.0,3.0,3.0,1.0,5.0,3.0,8.0,3.0,2.0,14.0,2011-12,LeBron James
LeBron,James,2544,21100411,2012-02-12 19:00:00,Miami,Heat,Atlanta,Hawks,Regular Season,,,,1,0,30.0,23.0,6.0,0.0,1.0,15.0,6.0,0.4,3.0,1.0,0.333,12.0,10.0,0.833,10.0,3.0,13.0,1.0,2.0,26.0,2011-12,LeBron James
LeBron,James,2544,21100390,2012-02-10 19:00:00,Miami,Heat,Washington,Wizards,Regular Season,,,,1,0,33.0,18.0,9.0,2.0,0.0,14.0,6.0,0.429,2.0,0.0,0.0,7.0,6.0,0.857,2.0,0.0,2.0,1.0,1.0,14.0,2011-12,LeBron James
LeBron,James,2544,21100376,2012-02-08 19:00:00,Miami,Heat,Orlando,Magic,Regular Season,,,,0,0,39.0,17.0,10.0,0.0,3.0,15.0,5.0,0.333,2.0,0.0,0.0,10.0,7.0,0.7,6.0,0.0,6.0,0.0,3.0,-1.0,2011-12,LeBron James
LeBron,James,2544,21100369,2012-02-07 19:30:00,Miami,Heat,Cleveland,Cavaliers,Regular Season,,,,1,1,38.0,24.0,6.0,0.0,2.0,16.0,9.0,0.563,1.0,0.0,0.0,7.0,6.0,0.857,4.0,1.0,5.0,1.0,6.0,5.0,2011-12,LeBron James
LeBron,James,2544,21100356,2012-02-05 13:00:00,Miami,Heat,Toronto,Raptors,Regular Season,,,,1,1,38.0,30.0,2.0,0.0,1.0,17.0,10.0,0.588,1.0,0.0,0.0,12.0,10.0,0.833,9.0,0.0,9.0,1.0,5.0,11.0,2011-12,LeBron James
LeBron,James,2544,21100333,2012-02-03 19:00:00,Miami,Heat,Philadelphia,76ers,Regular Season,,,,1,0,37.0,19.0,8.0,2.0,0.0,16.0,8.0,0.5,1.0,0.0,0.0,6.0,3.0,0.5,11.0,1.0,12.0,2.0,2.0,19.0,2011-12,LeBron James
LeBron,James,2544,21100319,2012-02-01 20:00:00,Miami,Heat,Milwaukee,Bucks,Regular Season,,,,0,0,40.0,40.0,5.0,0.0,2.0,24.0,14.0,0.583,7.0,4.0,0.571,10.0,8.0,0.8,8.0,0.0,8.0,1.0,7.0,-6.0,2011-12,LeBron James
LeBron,James,2544,21100301,2012-01-30 19:30:00,Miami,Heat,New Orleans,Hornets,Regular Season,,,,1,1,29.0,22.0,8.0,0.0,1.0,12.0,8.0,0.667,2.0,1.0,0.5,7.0,5.0,0.714,7.0,4.0,11.0,1.0,4.0,29.0,2011-12,LeBron James
LeBron,James,2544,21100291,2012-01-29 15:30:00,Miami,Heat,Chicago,Bulls,Regular Season,,,,1,1,40.0,35.0,5.0,1.0,0.0,23.0,12.0,0.522,1.0,1.0,1.0,15.0,10.0,0.667,10.0,1.0,11.0,2.0,6.0,3.0,2011-12,LeBron James
LeBron,James,2544,21100276,2012-01-27 20:00:00,Miami,Heat,New York,Knicks,Regular Season,,,,1,1,40.0,31.0,7.0,0.0,0.0,18.0,11.0,0.611,2.0,0.0,0.0,10.0,9.0,0.9,7.0,1.0,8.0,2.0,4.0,4.0,2011-12,LeBron James
LeBron,James,2544,21100260,2012-01-25 19:30:00,Miami,Heat,Detroit,Pistons,Regular Season,,,,1,0,41.0,32.0,7.0,0.0,2.0,20.0,9.0,0.45,3.0,1.0,0.333,14.0,13.0,0.929,5.0,1.0,6.0,3.0,4.0,6.0,2011-12,LeBron James
LeBron,James,2544,21100254,2012-01-24 19:30:00,Miami,Heat,Cleveland,Cavaliers,Regular Season,,,,1,1,37.0,18.0,5.0,0.0,2.0,21.0,8.0,0.381,4.0,1.0,0.25,4.0,1.0,0.25,4.0,1.0,5.0,1.0,5.0,9.0,2011-12,LeBron James
LeBron,James,2544,21100240,2012-01-22 18:00:00,Miami,Heat,Milwaukee,Bucks,Regular Season,,,,0,1,37.0,28.0,5.0,0.0,1.0,18.0,8.0,0.444,1.0,0.0,0.0,13.0,12.0,0.923,9.0,4.0,13.0,2.0,3.0,-4.0,2011-12,LeBron James
LeBron,James,2544,21100229,2012-01-21 19:30:00,Miami,Heat,Philadelphia,76ers,Regular Season,,,,1,1,35.0,28.0,5.0,3.0,4.0,17.0,12.0,0.706,0.0,0.0,0.0,4.0,4.0,1.0,9.0,0.0,9.0,1.0,4.0,9.0,2011-12,LeBron James
LeBron,James,2544,21100213,2012-01-19 20:00:00,Miami,Heat,Los Angeles,Lakers,Regular Season,,,,1,1,37.0,31.0,8.0,3.0,4.0,27.0,12.0,0.444,3.0,2.0,0.667,7.0,5.0,0.714,5.0,3.0,8.0,4.0,3.0,0.0,2011-12,LeBron James
LeBron,James,2544,21100197,2012-01-17 19:30:00,Miami,Heat,San Antonio,Spurs,Regular Season,,,,1,1,34.0,33.0,10.0,0.0,0.0,21.0,12.0,0.571,6.0,4.0,0.667,9.0,5.0,0.556,4.0,1.0,5.0,0.0,4.0,19.0,2011-12,LeBron James
LeBron,James,2544,21100168,2012-01-13 22:30:00,Miami,Heat,Denver,Nuggets,Regular Season,,,,0,0,37.0,35.0,6.0,1.0,2.0,20.0,13.0,0.65,5.0,3.0,0.6,11.0,6.0,0.545,4.0,1.0,5.0,0.0,4.0,-16.0,2011-12,LeBron James
LeBron,James,2544,21100153,2012-01-11 22:30:00,Miami,Heat,Los Angeles,Clippers,Regular Season,,,,0,0,41.0,23.0,7.0,0.0,2.0,19.0,7.0,0.368,1.0,0.0,0.0,17.0,9.0,0.529,11.0,2.0,13.0,5.0,6.0,-9.0,2011-12,LeBron James
LeBron,James,2544,21100142,2012-01-10 22:30:00,Miami,Heat,Golden State,Warriors,Regular Season,,,,0,0,42.0,26.0,7.0,0.0,2.0,19.0,10.0,0.526,2.0,0.0,0.0,8.0,6.0,0.75,10.0,1.0,11.0,1.0,5.0,-5.0,2011-12,LeBron James
LeBron,James,2544,21100112,2012-01-07 19:30:00,Miami,Heat,New Jersey,Nets,Regular Season,,,,1,0,37.0,32.0,9.0,1.0,2.0,17.0,11.0,0.647,1.0,0.0,0.0,12.0,10.0,0.833,7.0,0.0,7.0,2.0,8.0,7.0,2011-12,LeBron James
LeBron,James,2544,21100086,2012-01-04 19:30:00,Miami,Heat,Indiana,Pacers,Regular Season,,,,1,1,37.0,33.0,13.0,0.0,2.0,21.0,12.0,0.571,0.0,0.0,0.0,11.0,9.0,0.818,6.0,2.0,8.0,2.0,2.0,31.0,2011-12,LeBron James
LeBron,James,2544,21100070,2012-01-02 19:30:00,Miami,Heat,Atlanta,Hawks,Regular Season,,,,0,1,38.0,28.0,6.0,0.0,0.0,18.0,11.0,0.611,0.0,0.0,0.0,9.0,6.0,0.667,5.0,2.0,7.0,1.0,4.0,-1.0,2011-12,LeBron James
LeBron,James,2544,21100059,2012-01-01 18:00:00,Miami,Heat,Charlotte,Bobcats,Regular Season,,,,1,1,28.0,16.0,5.0,0.0,1.0,10.0,6.0,0.6,0.0,0.0,0.0,6.0,4.0,0.667,9.0,0.0,9.0,2.0,2.0,24.0,2011-12,LeBron James
LeBron,James,2544,21100045,2011-12-30 20:00:00,Miami,Heat,Minnesota,Timberwolves,Regular Season,,,,1,0,37.0,34.0,10.0,1.0,4.0,26.0,16.0,0.615,1.0,0.0,0.0,4.0,2.0,0.5,7.0,1.0,8.0,2.0,4.0,14.0,2011-12,LeBron James
LeBron,James,2544,21100024,2011-12-28 19:00:00,Miami,Heat,Charlotte,Bobcats,Regular Season,,,,1,0,38.0,35.0,7.0,2.0,3.0,23.0,13.0,0.565,0.0,0.0,0.0,9.0,9.0,1.0,6.0,0.0,6.0,0.0,2.0,5.0,2011-12,LeBron James
LeBron,James,2544,21100019,2011-12-27 20:00:00,Miami,Heat,Boston,Celtics,Regular Season,,,,1,1,36.0,26.0,5.0,1.0,2.0,14.0,9.0,0.643,0.0,0.0,0.0,9.0,8.0,0.889,5.0,1.0,6.0,3.0,3.0,-7.0,2011-12,LeBron James
LeBron,James,2544,21100002,2011-12-25 14:30:00,Miami,Heat,Dallas,Mavericks,Regular Season,,,,1,0,36.0,37.0,6.0,2.0,2.0,19.0,11.0,0.579,0.0,0.0,0.0,19.0,15.0,0.789,7.0,3.0,10.0,3.0,3.0,27.0,2011-12,LeBron James
LeBron,James,2544,41000406,2011-06-12 20:00:00,Miami,Heat,Dallas,Mavericks,Playoffs,NBA Finals,,6.0,0,1,40.0,21.0,6.0,1.0,1.0,15.0,9.0,0.6,5.0,2.0,0.4,4.0,1.0,0.25,3.0,1.0,4.0,2.0,6.0,-24.0,2010-11,LeBron James
LeBron,James,2544,41000405,2011-06-09 21:00:00,Miami,Heat,Dallas,Mavericks,Playoffs,NBA Finals,,5.0,0,0,45.0,17.0,10.0,1.0,0.0,19.0,8.0,0.421,4.0,0.0,0.0,2.0,1.0,0.5,9.0,1.0,10.0,3.0,4.0,-11.0,2010-11,LeBron James
LeBron,James,2544,41000404,2011-06-07 21:00:00,Miami,Heat,Dallas,Mavericks,Playoffs,NBA Finals,,4.0,0,0,45.0,8.0,7.0,0.0,2.0,11.0,3.0,0.273,3.0,0.0,0.0,4.0,2.0,0.5,6.0,3.0,9.0,4.0,4.0,-6.0,2010-11,LeBron James
LeBron,James,2544,41000403,2011-06-05 20:00:00,Miami,Heat,Dallas,Mavericks,Playoffs,NBA Finals,,3.0,1,0,45.0,17.0,9.0,0.0,2.0,14.0,6.0,0.429,4.0,1.0,0.25,4.0,4.0,1.0,3.0,0.0,3.0,3.0,4.0,1.0,2010-11,LeBron James
LeBron,James,2544,41000402,2011-06-02 21:00:00,Miami,Heat,Dallas,Mavericks,Playoffs,NBA Finals,,2.0,0,1,39.0,20.0,4.0,1.0,4.0,15.0,8.0,0.533,7.0,2.0,0.286,4.0,2.0,0.5,7.0,1.0,8.0,4.0,5.0,-5.0,2010-11,LeBron James
LeBron,James,2544,41000401,2011-05-31 21:00:00,Miami,Heat,Dallas,Mavericks,Playoffs,NBA Finals,,1.0,1,1,45.0,24.0,5.0,0.0,1.0,16.0,9.0,0.563,5.0,4.0,0.8,2.0,2.0,1.0,9.0,0.0,9.0,4.0,1.0,9.0,2010-11,LeBron James
LeBron,James,2544,41000305,2011-05-26 20:30:00,Miami,Heat,Chicago,Bulls,Playoffs,East - Conf. Finals,,5.0,1,0,45.0,28.0,6.0,2.0,3.0,19.0,8.0,0.421,6.0,3.0,0.5,11.0,9.0,0.818,11.0,0.0,11.0,2.0,4.0,8.0,2010-11,LeBron James
LeBron,James,2544,41000304,2011-05-24 20:30:00,Miami,Heat,Chicago,Bulls,Playoffs,East - Conf. Finals,,4.0,1,1,49.0,35.0,6.0,2.0,2.0,26.0,11.0,0.423,1.0,0.0,0.0,13.0,13.0,1.0,4.0,2.0,6.0,4.0,5.0,-1.0,2010-11,LeBron James
LeBron,James,2544,41000303,2011-05-22 20:30:00,Miami,Heat,Chicago,Bulls,Playoffs,East - Conf. Finals,,3.0,1,1,43.0,22.0,10.0,2.0,2.0,13.0,6.0,0.462,2.0,1.0,0.5,9.0,9.0,1.0,5.0,1.0,6.0,4.0,0.0,16.0,2010-11,LeBron James
LeBron,James,2544,41000302,2011-05-18 20:30:00,Miami,Heat,Chicago,Bulls,Playoffs,East - Conf. Finals,,2.0,1,0,45.0,29.0,5.0,0.0,3.0,21.0,12.0,0.571,6.0,2.0,0.333,7.0,3.0,0.429,7.0,3.0,10.0,3.0,5.0,8.0,2010-11,LeBron James
LeBron,James,2544,41000301,2011-05-15 20:00:00,Miami,Heat,Chicago,Bulls,Playoffs,East - Conf. Finals,,1.0,0,0,41.0,15.0,6.0,3.0,2.0,15.0,5.0,0.333,3.0,1.0,0.333,4.0,4.0,1.0,5.0,1.0,6.0,2.0,4.0,-14.0,2010-11,LeBron James
LeBron,James,2544,41000215,2011-05-11 19:00:00,Miami,Heat,Boston,Celtics,Playoffs,East - Conf. Semifinals,,5.0,1,1,45.0,33.0,4.0,1.0,1.0,20.0,11.0,0.55,7.0,5.0,0.714,9.0,6.0,0.667,5.0,2.0,7.0,1.0,5.0,14.0,2010-11,LeBron James
