playerName,season,total_points,total_games,avg_points_per_game
Rick Fox,1999-00,534.0,82,6.512195121951219
Rick Fox,2000-01,787.0,82,9.597560975609756
Rick Fox,2001-02,645.0,82,7.865853658536586
Rick Fox,2002-03,681.0,76,8.960526315789474
Rick Fox,2003-04,183.0,38,4.815789473684211
Rick Hughes,1999-00,82.0,19,4.315789473684211
Rick Mahorn,1980-81,249.0,52,4.788461538461538
Rick Mahorn,1981-82,976.0,80,12.2
Rick Mahorn,1982-83,898.0,82,10.951219512195122
Rick Mahorn,1983-84,739.0,82,9.012195121951219
Rick Mahorn,1984-85,483.0,77,6.2727272727272725
Rick Mahorn,1985-86,395.0,80,4.9375
Rick Mahorn,1986-87,384.0,63,6.095238095238095
Rick Mahorn,1987-88,717.0,67,10.701492537313433
Rick Mahorn,1988-89,522.0,72,7.25
Rick Mahorn,1989-90,811.0,75,10.813333333333333
Rick Mahorn,1990-91,711.0,80,8.8875
Rick Mahorn,1992-93,291.0,74,3.9324324324324325
Rick Mahorn,1993-94,59.0,28,2.107142857142857
Rick Mahorn,1994-95,198.0,58,3.413793103448276
Rick Mahorn,1995-96,120.0,50,2.4
Rick Mahorn,1996-97,56.0,22,2.5454545454545454
Rick Mahorn,1997-98,141.0,59,2.389830508474576
Rick Mahorn,1998-99,13.0,16,0.8125
Rick Roberson,1969-70,601.0,69,8.710144927536232
Rick Roberson,1970-71,328.0,61,5.377049180327869
Rick Roberson,1971-72,814.0,62,13.129032258064516
Rick Roberson,1972-73,766.0,61,12.557377049180328
Rick Roberson,1973-74,933.0,69,13.521739130434783
Rick Roberson,1974-75,107.0,14,7.642857142857143
Rick Roberson,1975-76,180.0,69,2.608695652173913
Rick Robey,1978-79,818.0,79,10.354430379746836
Rick Robey,1979-80,942.0,82,11.487804878048781
Rick Robey,1980-81,740.0,82,9.024390243902438
Rick Robey,1981-82,454.0,80,5.675
Rick Robey,1982-83,245.0,59,4.1525423728813555
Rick Robey,1983-84,342.0,61,5.60655737704918
Rick Robey,1984-85,5.0,4,1.25
Rick Robey,1985-86,177.0,46,3.847826086956522
Rick Weitzman,1967-68,23.0,19,1.2105263157894737
Rick Wilson,1978-79,161.0,55,2.9272727272727272
Rick Wilson,1979-80,8.0,5,1.6
Rickey Brown,1980-81,182.0,45,4.044444444444444
Rickey Brown,1981-82,470.0,82,5.7317073170731705
Rickey Brown,1982-83,399.0,76,5.25
Rickey Brown,1983-84,236.0,68,3.4705882352941178
Rickey Brown,1984-85,195.0,69,2.8260869565217392
Rickey Green,1977-78,340.0,76,4.473684210526316
Rickey Green,1978-79,173.0,26,6.653846153846154
Rickey Green,1980-81,418.0,46,9.08695652173913
Rickey Green,1981-82,1127.0,76,14.828947368421053
Rickey Green,1982-83,1115.0,78,14.294871794871796
Rickey Green,1983-84,1072.0,81,13.234567901234568
Rickey Green,1984-85,1000.0,77,12.987012987012987
Rickey Green,1985-86,932.0,80,11.65
Rickey Green,1986-87,781.0,81,9.641975308641975
Rickey Green,1987-88,393.0,81,4.851851851851852
Rickey Green,1988-89,291.0,63,4.619047619047619
Rickey Green,1989-90,244.0,69,3.536231884057971
Rickey Green,1990-91,793.0,79,10.037974683544304
Rickey Green,1991-92,106.0,26,4.076923076923077
Rickey Williams,1982-83,147.0,44,3.340909090909091
Rickie Winslow,1987-88,7.0,7,1.0
Ricky Berry,1988-89,706.0,64,11.03125
Ricky Blanton,1992-93,6.0,2,3.0
Ricky Council IV,2023-24,173.0,31,5.580645161290323
Ricky Council IV,2024-25,532.0,73,7.287671232876712
Ricky Davis,1998-99,209.0,46,4.543478260869565
Ricky Davis,1999-00,227.0,48,4.729166666666667
Ricky Davis,2000-01,32.0,7,4.571428571428571
Ricky Davis,2001-02,959.0,82,11.695121951219512
Ricky Davis,2002-03,1626.0,79,20.582278481012658
Ricky Davis,2003-04,1140.0,79,14.430379746835444
Ricky Davis,2004-05,1309.0,82,15.963414634146341
Ricky Davis,2005-06,1516.0,78,19.435897435897434
Ricky Davis,2006-07,1374.0,81,16.962962962962962
Ricky Davis,2007-08,1130.0,82,13.78048780487805
Ricky Davis,2008-09,232.0,36,6.444444444444445
Ricky Davis,2009-10,158.0,33,4.787878787878788
Ricky Grace,1993-94,4.0,3,1.3333333333333333
Ricky Ledo,2013-14,17.0,9,1.8888888888888888
Ricky Ledo,2014-15,90.0,16,5.625
Ricky Pierce,1982-83,85.0,39,2.1794871794871793
Ricky Pierce,1983-84,685.0,69,9.927536231884059
Ricky Pierce,1984-85,433.0,44,9.840909090909092
Ricky Pierce,1985-86,1127.0,81,13.91358024691358
Ricky Pierce,1986-87,1540.0,79,19.49367088607595
Ricky Pierce,1987-88,606.0,37,16.37837837837838
Ricky Pierce,1988-89,1317.0,75,17.56
Ricky Pierce,1989-90,1359.0,59,23.033898305084747
Ricky Pierce,1990-91,1598.0,78,20.487179487179485
Ricky Pierce,1991-92,1690.0,78,21.666666666666668
Ricky Pierce,1992-93,1403.0,77,18.22077922077922
Ricky Pierce,1993-94,739.0,51,14.490196078431373
Ricky Pierce,1994-95,338.0,27,12.518518518518519
Ricky Pierce,1995-96,737.0,76,9.697368421052632
Ricky Pierce,1996-97,659.0,60,10.983333333333333
Ricky Pierce,1997-98,151.0,38,3.973684210526316
Ricky Rubio,2011-12,436.0,41,10.634146341463415
Ricky Rubio,2012-13,608.0,57,10.666666666666666
Ricky Rubio,2013-14,781.0,82,9.524390243902438
Ricky Rubio,2014-15,226.0,22,10.272727272727273
Ricky Rubio,2015-16,766.0,76,10.078947368421053
Ricky Rubio,2016-17,836.0,75,11.146666666666667
Ricky Rubio,2017-18,1008.0,77,13.090909090909092
Ricky Rubio,2018-19,864.0,68,12.705882352941176
Ricky Rubio,2019-20,847.0,65,13.03076923076923
Ricky Rubio,2020-21,582.0,68,8.558823529411764
Ricky Rubio,2021-22,445.0,34,13.088235294117647
Ricky Rubio,2022-23,171.0,33,5.181818181818182
Ricky Sobers,1975-76,718.0,78,9.205128205128204
Ricky Sobers,1976-77,1071.0,79,13.556962025316455
Ricky Sobers,1977-78,1436.0,79,18.17721518987342
Ricky Sobers,1978-79,1404.0,81,17.333333333333332
Ricky Sobers,1979-80,1143.0,80,14.2875
Ricky Sobers,1980-81,945.0,70,13.5
Ricky Sobers,1981-82,940.0,80,11.75
Ricky Sobers,1982-83,645.0,41,15.731707317073171
Ricky Sobers,1983-84,1268.0,81,15.654320987654321
Ricky Sobers,1984-85,697.0,71,9.816901408450704
Ricky Sobers,1985-86,603.0,77,7.8311688311688314
Ricky Wilson,1987-88,125.0,24,5.208333333333333
Rik Smits,1988-89,956.0,82,11.658536585365853
Rik Smits,1989-90,1271.0,82,15.5
Rik Smits,1990-91,828.0,76,10.894736842105264
Rik Smits,1991-92,1024.0,74,13.837837837837839
Rik Smits,1992-93,1155.0,81,14.25925925925926
Rik Smits,1993-94,1224.0,78,15.692307692307692
Rik Smits,1994-95,1400.0,78,17.94871794871795
Rik Smits,1995-96,1164.0,63,18.476190476190474
Rik Smits,1996-97,887.0,52,17.057692307692307
Rik Smits,1997-98,1216.0,73,16.65753424657534
Rik Smits,1998-99,728.0,49,14.857142857142858
Rik Smits,1999-00,1018.0,79,12.886075949367088
Riley Minix,2024-25,0.0,1,0.0
Riley Minix,2025-26,9.0,3,3.0
Rob Dillingham,2024-25,219.0,49,4.469387755102041
Rob Dillingham,2025-26,110.0,30,3.6666666666666665
Rob Edwards,2021-22,3.0,2,1.5
Rob Kurz,2008-09,157.0,40,3.925
Rob Williams,1982-83,515.0,74,6.95945945945946
Rob Williams,1983-84,804.0,79,10.177215189873417
Robbie Hummel,2013-14,181.0,51,3.549019607843137
Robbie Hummel,2014-15,198.0,45,4.4
Robert Archibald,2002-03,19.0,12,1.5833333333333333
Robert Archibald,2003-04,32.0,31,1.032258064516129
Robert Churchwell,1995-96,6.0,4,1.5
Robert Covington,2013-14,16.0,4,4.0
Robert Covington,2014-15,943.0,70,13.471428571428572
Robert Covington,2015-16,858.0,67,12.805970149253731
Robert Covington,2016-17,864.0,67,12.895522388059701
Robert Covington,2017-18,1009.0,80,12.6125
Robert Covington,2018-19,465.0,35,13.285714285714286
Robert Covington,2019-20,870.0,70,12.428571428571429
Robert Covington,2020-21,593.0,70,8.471428571428572
Robert Covington,2021-22,627.0,73,8.58904109589041
Robert Covington,2022-23,288.0,48,6.0
Robert Covington,2023-24,127.0,29,4.379310344827586
Robert Franks,2020-21,43.0,7,6.142857142857143
Robert Hawkins,1975-76,126.0,32,3.9375
Robert Hawkins,1976-77,988.0,51,19.372549019607842
Robert Hawkins,1977-78,161.0,14,11.5
Robert Hawkins,1978-79,18.0,4,4.5
Robert Hite,2006-07,51.0,11,4.636363636363637
Robert Horry,1992-93,801.0,79,10.139240506329115
Robert Horry,1993-94,803.0,81,9.91358024691358
Robert Horry,1994-95,652.0,64,10.1875
Robert Horry,1995-96,853.0,71,12.014084507042254
Robert Horry,1996-97,423.0,54,7.833333333333333
Robert Horry,1997-98,536.0,72,7.444444444444445
Robert Horry,1998-99,188.0,38,4.947368421052632
Robert Horry,1999-00,436.0,76,5.7368421052631575
Robert Horry,2000-01,407.0,79,5.151898734177215
Robert Horry,2001-02,550.0,81,6.790123456790123
Robert Horry,2002-03,522.0,80,6.525
Robert Horry,2003-04,392.0,81,4.839506172839506
Robert Horry,2004-05,451.0,75,6.013333333333334
Robert Horry,2005-06,321.0,63,5.095238095238095
Robert Horry,2006-07,268.0,68,3.9411764705882355
Robert Horry,2007-08,112.0,45,2.488888888888889
Robert Lock,1988-89,30.0,20,1.5
Robert Nordmann,1961-62,24.0,10,2.4
Robert Nordmann,1962-63,160.0,28,5.714285714285714
Robert Nordmann,1963-64,34.0,11,3.090909090909091
Robert Nordmann,1964-65,6.0,2,3.0
Robert Pack,1991-92,332.0,72,4.611111111111111
Robert Pack,1992-93,810.0,77,10.519480519480519
Robert Pack,1993-94,631.0,66,9.56060606060606
Robert Pack,1994-95,507.0,42,12.071428571428571
Robert Pack,1995-96,560.0,31,18.06451612903226
Robert Pack,1996-97,771.0,54,14.277777777777779
Robert Pack,1997-98,94.0,12,7.833333333333333
Robert Pack,1998-99,222.0,25,8.88
Robert Pack,1999-00,259.0,29,8.931034482758621
Robert Pack,2000-01,479.0,74,6.472972972972973
Robert Pack,2001-02,62.0,16,3.875
Robert Pack,2002-03,145.0,28,5.178571428571429
Robert Pack,2003-04,49.0,26,1.8846153846153846
Robert Parish,1976-77,697.0,77,9.051948051948052
Robert Parish,1977-78,1025.0,82,12.5
Robert Parish,1978-79,1304.0,76,17.157894736842106
Robert Parish,1979-80,1223.0,72,16.98611111111111
Robert Parish,1980-81,1552.0,82,18.926829268292682
Robert Parish,1981-82,1590.0,80,19.875
Robert Parish,1982-83,1509.0,78,19.346153846153847
Robert Parish,1983-84,1520.0,80,19.0
Robert Parish,1984-85,1375.0,78,17.628205128205128
Robert Parish,1985-86,1305.0,81,16.11111111111111
Robert Parish,1986-87,1404.0,80,17.55
Robert Parish,1987-88,1061.0,74,14.337837837837839
Robert Parish,1988-89,1486.0,80,18.575
Robert Parish,1989-90,1243.0,79,15.734177215189874
Robert Parish,1990-91,1207.0,81,14.901234567901234
Robert Parish,1991-92,1115.0,79,14.113924050632912
Robert Parish,1992-93,994.0,79,12.582278481012658
Robert Parish,1993-94,866.0,74,11.702702702702704
Robert Parish,1994-95,389.0,81,4.802469135802469
Robert Parish,1995-96,290.0,74,3.918918918918919
Robert Parish,1996-97,161.0,43,3.744186046511628
Robert Reid,1977-78,572.0,79,7.2405063291139244
Robert Reid,1978-79,819.0,75,10.92
Robert Reid,1979-80,956.0,74,12.91891891891892
Robert Reid,1980-81,1258.0,79,15.924050632911392
Robert Reid,1981-82,944.0,72,13.11111111111111
Robert Reid,1983-84,895.0,64,13.984375
Robert Reid,1984-85,713.0,82,8.695121951219512
Robert Reid,1985-86,970.0,80,12.125
Robert Reid,1986-87,1029.0,75,13.72
Robert Reid,1987-88,393.0,62,6.338709677419355
Robert Reid,1988-89,1207.0,82,14.71951219512195
Robert Reid,1989-90,414.0,72,5.75
Robert Reid,1990-91,4.0,3,1.3333333333333333
Robert Rose,1988-89,0.0,2,0.0
Robert Sacre,2012-13,43.0,27,1.5925925925925926
Robert Sacre,2013-14,350.0,65,5.384615384615385
Robert Sacre,2014-15,307.0,67,4.582089552238806
Robert Sacre,2015-16,87.0,25,3.48
Robert Smith,1977-78,121.0,45,2.688888888888889
Robert Smith,1978-79,527.0,82,6.426829268292683
Robert Smith,1979-80,312.0,63,4.9523809523809526
Robert Smith,1980-81,8.0,1,8.0
Robert Smith,1981-82,116.0,17,6.823529411764706
Robert Smith,1982-83,23.0,12,1.9166666666666667
Robert Smith,1984-85,16.0,7,2.2857142857142856
Robert Swift,2004-05,15.0,14,1.0714285714285714
Robert Swift,2005-06,301.0,47,6.404255319148936
Robert Swift,2007-08,14.0,8,1.75
Robert Swift,2008-09,86.0,26,3.3076923076923075
Robert Traylor,1998-99,259.0,49,5.285714285714286
Robert Traylor,1999-00,157.0,42,3.738095238095238
Robert Traylor,2000-01,402.0,70,5.742857142857143
Robert Traylor,2001-02,228.0,61,3.737704918032787
Robert Traylor,2002-03,268.0,69,3.8840579710144927
Robert Traylor,2003-04,362.0,70,5.171428571428572
Robert Traylor,2004-05,409.0,74,5.527027027027027
Robert Werdann,1992-93,53.0,28,1.8928571428571428
Robert Werdann,1995-96,39.0,13,3.0
Robert Werdann,1996-97,9.0,5,1.8
Robert Whaley,2005-06,49.0,20,2.45
Robert Williams III,2018-19,81.0,27,3.0
Robert Williams III,2019-20,150.0,28,5.357142857142857
Robert Williams III,2020-21,421.0,53,7.943396226415095
Robert Williams III,2021-22,607.0,61,9.950819672131148
Robert Williams III,2022-23,279.0,35,7.9714285714285715
Robert Williams III,2023-24,41.0,6,6.833333333333333
Robert Williams III,2024-25,116.0,20,5.8
Robert Williams III,2025-26,141.0,24,5.875
Robert Woodard II,2020-21,20.0,12,1.6666666666666667
Robert Woodard II,2021-22,7.0,11,0.6363636363636364
Robert Zawoluk,1953-54,53.0,7,7.571428571428571
Robert Zawoluk,1954-55,99.0,14,7.071428571428571
Robin Jones,1976-77,344.0,63,5.4603174603174605
Robin Jones,1977-78,26.0,12,2.1666666666666665
Robin Lopez,2008-09,189.0,59,3.2033898305084745
Robin Lopez,2009-10,430.0,51,8.431372549019608
Robin Lopez,2010-11,432.0,67,6.447761194029851
Robin Lopez,2011-12,348.0,64,5.4375
Robin Lopez,2012-13,929.0,82,11.329268292682928
Robin Lopez,2013-14,908.0,82,11.073170731707316
Robin Lopez,2014-15,566.0,59,9.59322033898305
Robin Lopez,2015-16,842.0,82,10.268292682926829
Robin Lopez,2016-17,839.0,81,10.358024691358025
Robin Lopez,2017-18,756.0,64,11.8125
Robin Lopez,2018-19,704.0,74,9.513513513513514
Robin Lopez,2019-20,357.0,66,5.409090909090909
Robin Lopez,2020-21,656.0,73,8.986301369863014
Robin Lopez,2021-22,254.0,36,7.055555555555555
Robin Lopez,2022-23,112.0,36,3.111111111111111
Robin Lopez,2023-24,18.0,14,1.2857142857142858
Rock Lee,1981-82,2.0,2,1.0
Rod Derline,1974-75,327.0,58,5.637931034482759
Rod Derline,1975-76,191.0,49,3.8979591836734695
Rod Foster,1983-84,664.0,80,8.3
Rod Foster,1984-85,696.0,79,8.810126582278482
Rod Foster,1985-86,202.0,48,4.208333333333333
Rod Freeman,1973-74,94.0,30,3.1333333333333333
Rod Higgins,1982-83,839.0,81,10.358024691358025
Rod Higgins,1983-84,500.0,78,6.410256410256411
Rod Higgins,1984-85,308.0,68,4.529411764705882
Rod Higgins,1985-86,98.0,30,3.2666666666666666
Rod Higgins,1986-87,631.0,73,8.643835616438356
Rod Higgins,1987-88,1054.0,68,15.5
Rod Higgins,1988-89,856.0,81,10.567901234567902
Rod Higgins,1989-90,909.0,82,11.085365853658537
Rod Higgins,1990-91,776.0,82,9.463414634146341
Rod Higgins,1991-92,255.0,25,10.2
Rod Higgins,1992-93,571.0,69,8.27536231884058
Rod Higgins,1993-94,195.0,36,5.416666666666667
Rod Higgins,1994-95,10.0,5,2.0
Rod Hundley,1957-58,10.0,5,2.0
Rod Hundley,1958-59,84.0,7,12.0
Rod Hundley,1959-60,48.0,3,16.0
Rod Hundley,1960-61,61.0,11,5.545454545454546
Rod Hundley,1961-62,84.0,16,5.25
Rod Hundley,1962-63,86.0,22,3.909090909090909
Rod Knowles,1968-69,9.0,8,1.125
Rod Strickland,1988-89,721.0,81,8.901234567901234
Rod Strickland,1989-90,868.0,82,10.585365853658537
Rod Strickland,1990-91,800.0,58,13.793103448275861
Rod Strickland,1991-92,787.0,57,13.807017543859649
Rod Strickland,1992-93,1069.0,78,13.705128205128204
Rod Strickland,1993-94,1411.0,82,17.20731707317073
Rod Strickland,1994-95,1211.0,64,18.921875
Rod Strickland,1995-96,1256.0,67,18.746268656716417
Rod Strickland,1996-97,1410.0,82,17.195121951219512
Rod Strickland,1997-98,1349.0,76,17.75
Rod Strickland,1998-99,690.0,44,15.681818181818182
Rod Strickland,1999-00,869.0,69,12.594202898550725
Rod Strickland,2000-01,498.0,54,9.222222222222221
Rod Strickland,2001-02,794.0,76,10.447368421052632
Rod Strickland,2002-03,320.0,47,6.808510638297872
Rod Strickland,2003-04,382.0,61,6.262295081967213
Rod Strickland,2004-05,28.0,16,1.75
Rod Thorn,1963-64,303.0,21,14.428571428571429
Rod Thorn,1964-65,280.0,22,12.727272727272727
Rod Thorn,1965-66,588.0,55,10.690909090909091
Rod Thorn,1966-67,498.0,57,8.736842105263158
Rod Thorn,1967-68,792.0,52,15.23076923076923
Rod Thorn,1968-69,314.0,27,11.62962962962963
Rod Thorn,1969-70,55.0,19,2.8947368421052633
Rod Thorn,1970-71,350.0,61,5.737704918032787
Rodions Kurucs,2018-19,534.0,63,8.476190476190476
Rodions Kurucs,2019-20,215.0,47,4.574468085106383
Rodions Kurucs,2020-21,31.0,21,1.4761904761904763
Rodney Buford,1999-00,147.0,31,4.741935483870968
Rodney Buford,2000-01,248.0,46,5.391304347826087
Rodney Buford,2001-02,591.0,63,9.380952380952381
Rodney Buford,2003-04,41.0,21,1.9523809523809523
Rodney Buford,2004-05,445.0,63,7.063492063492063
Rodney Carney,2006-07,442.0,66,6.696969696969697
Rodney Carney,2007-08,409.0,70,5.8428571428571425
Rodney Carney,2008-09,481.0,66,7.287878787878788
Rodney Carney,2009-10,319.0,67,4.7611940298507465
Rodney Carney,2010-11,127.0,27,4.703703703703703
Rodney Hood,2014-15,433.0,50,8.66
Rodney Hood,2015-16,1149.0,79,14.544303797468354
Rodney Hood,2016-17,748.0,59,12.677966101694915
Rodney Hood,2017-18,882.0,60,14.7
Rodney Hood,2018-19,805.0,72,11.180555555555555
Rodney Hood,2019-20,230.0,21,10.952380952380953
Rodney Hood,2020-21,246.0,54,4.555555555555555
Rodney Hood,2021-22,163.0,52,3.1346153846153846
Rodney McCray,1983-84,853.0,79,10.79746835443038
Rodney McCray,1984-85,1183.0,82,14.426829268292684
Rodney McCray,1985-86,847.0,82,10.329268292682928
Rodney McCray,1986-87,1170.0,81,14.444444444444445
Rodney McCray,1987-88,1006.0,81,12.419753086419753
Rodney McCray,1988-89,854.0,68,12.558823529411764
Rodney McCray,1989-90,1358.0,82,16.5609756097561
Rodney McCray,1990-91,844.0,74,11.405405405405405
Rodney McCray,1991-92,677.0,75,9.026666666666667
Rodney McCray,1992-93,222.0,64,3.46875
Rodney McGruder,2016-17,497.0,78,6.371794871794871
Rodney McGruder,2017-18,91.0,18,5.055555555555555
Rodney McGruder,2018-19,503.0,65,7.7384615384615385
Rodney McGruder,2019-20,187.0,55,3.4
Rodney McGruder,2020-21,91.0,16,5.6875
Rodney McGruder,2021-22,273.0,51,5.352941176470588
Rodney McGruder,2022-23,183.0,32,5.71875
Rodney Monroe,1991-92,131.0,38,3.4473684210526314
Rodney Purvis,2017-18,96.0,16,6.0
Rodney Rogers,1993-94,640.0,79,8.10126582278481
Rodney Rogers,1994-95,979.0,80,12.2375
Rodney Rogers,1995-96,774.0,67,11.552238805970148
Rodney Rogers,1996-97,1072.0,81,13.234567901234568
Rodney Rogers,1997-98,1149.0,76,15.118421052631579
Rodney Rogers,1998-99,348.0,47,7.404255319148936
Rodney Rogers,1999-00,1130.0,82,13.78048780487805
Rodney Rogers,2000-01,998.0,82,12.170731707317072
Rodney Rogers,2001-02,917.0,77,11.909090909090908
Rodney Rogers,2002-03,478.0,68,7.029411764705882
Rodney Rogers,2003-04,539.0,69,7.811594202898551
Rodney Rogers,2004-05,444.0,58,7.655172413793103
Rodney Stuckey,2007-08,436.0,57,7.649122807017544
Rodney Stuckey,2008-09,1058.0,79,13.39240506329114
Rodney Stuckey,2009-10,1215.0,73,16.643835616438356
Rodney Stuckey,2010-11,1082.0,70,15.457142857142857
Rodney Stuckey,2011-12,812.0,55,14.763636363636364
Rodney Stuckey,2012-13,876.0,76,11.526315789473685
Rodney Stuckey,2013-14,1012.0,73,13.863013698630137
Rodney Stuckey,2014-15,896.0,71,12.619718309859154
Rodney Stuckey,2015-16,517.0,58,8.913793103448276
Rodney Stuckey,2016-17,281.0,39,7.205128205128205
Rodney White,2001-02,56.0,16,3.5
Rodney White,2002-03,650.0,72,9.027777777777779
Rodney White,2003-04,541.0,71,7.619718309859155
Rodney White,2004-05,293.0,56,5.232142857142857
Rodrick Rhodes,1997-98,337.0,58,5.810344827586207
Rodrick Rhodes,1998-99,43.0,13,3.3076923076923075
Rodrick Rhodes,1999-00,0.0,1,0.0
Rodrigue Beaubois,2009-10,397.0,51,7.784313725490196
Rodrigue Beaubois,2010-11,236.0,28,8.428571428571429
Rodrigue Beaubois,2011-12,472.0,53,8.90566037735849
Rodrigue Beaubois,2012-13,181.0,43,4.209302325581396
Roger Brown,1972-73,1.0,1,1.0
Roger Brown,1975-76,72.0,29,2.4827586206896552
Roger Brown,1976-77,60.0,42,1.4285714285714286
Roger Brown,1979-80,2.0,4,0.5
Roger Burkman,1981-82,5.0,6,0.8333333333333334
Roger Mason Jr.,2002-03,30.0,14,2.142857142857143
Roger Mason Jr.,2003-04,96.0,23,4.173913043478261
Roger Mason Jr.,2006-07,165.0,57,2.8947368421052633
Roger Mason Jr.,2007-08,724.0,79,9.164556962025317
Roger Mason Jr.,2008-09,969.0,82,11.817073170731707
Roger Mason Jr.,2009-10,501.0,79,6.341772151898734
Roger Mason Jr.,2010-11,75.0,26,2.8846153846153846
Roger Mason Jr.,2011-12,286.0,47,6.085106382978723
Roger Mason Jr.,2012-13,369.0,69,5.3478260869565215
Roger Mason Jr.,2013-14,74.0,25,2.96
Roger Phegley,1978-79,80.0,29,2.7586206896551726
Roger Phegley,1979-80,874.0,77,11.35064935064935
Roger Phegley,1980-81,1180.0,82,14.390243902439025
Roger Phegley,1981-82,556.0,81,6.864197530864198
Roger Phegley,1982-83,286.0,62,4.612903225806452
Roger Phegley,1983-84,28.0,13,2.1538461538461537
Roger Powell,2006-07,2.0,3,0.6666666666666666
Roger Strickland,1963-64,2.0,1,2.0
Roko Ukic,2008-09,301.0,72,4.180555555555555
Roko Ukic,2009-10,40.0,12,3.3333333333333335
Roland Taylor,1976-77,301.0,79,3.810126582278481
Roland West,1967-68,4.0,4,1.0
Rolando Blackman,1981-82,1091.0,82,13.304878048780488
Rolando Blackman,1982-83,1326.0,75,17.68
Rolando Blackman,1983-84,1815.0,81,22.40740740740741
Rolando Blackman,1984-85,1584.0,80,19.8
Rolando Blackman,1985-86,1760.0,82,21.463414634146343
Rolando Blackman,1986-87,1675.0,80,20.9375
Rolando Blackman,1987-88,1325.0,71,18.661971830985916
Rolando Blackman,1988-89,1534.0,78,19.666666666666668
Rolando Blackman,1989-90,1552.0,80,19.4
Rolando Blackman,1990-91,1590.0,80,19.875
Rolando Blackman,1991-92,1374.0,75,18.32
Rolando Blackman,1992-93,580.0,60,9.666666666666666
Rolando Blackman,1993-94,400.0,55,7.2727272727272725
Rolando Ferreira,1988-89,9.0,12,0.75
Romeo Langford,2019-20,79.0,31,2.5483870967741935
Romeo Langford,2020-21,59.0,19,3.1052631578947367
Romeo Langford,2021-22,218.0,48,4.541666666666667
Romeo Langford,2022-23,297.0,42,7.071428571428571
Ron Anderson,1984-85,210.0,36,5.833333333333333
Ron Anderson,1985-86,707.0,77,9.181818181818182
Ron Anderson,1986-87,363.0,63,5.761904761904762
Ron Anderson,1987-88,542.0,74,7.324324324324325
Ron Anderson,1988-89,1330.0,82,16.21951219512195
Ron Anderson,1989-90,926.0,78,11.871794871794872
Ron Anderson,1990-91,1198.0,82,14.609756097560975
Ron Anderson,1991-92,1123.0,82,13.695121951219512
Ron Anderson,1992-93,561.0,69,8.130434782608695
Ron Anderson,1993-94,96.0,21,4.571428571428571
Ron Baker,2016-17,215.0,49,4.387755102040816
Ron Baker,2017-18,71.0,27,2.6296296296296298
Ron Baker,2018-19,14.0,15,0.9333333333333333
Ron Behagen,1973-74,648.0,54,12.0
Ron Behagen,1974-75,541.0,52,10.403846153846153
Ron Behagen,1975-76,603.0,52,11.596153846153847
Ron Behagen,1976-77,516.0,60,8.6
Ron Behagen,1977-78,871.0,80,10.8875
Ron Behagen,1978-79,66.0,14,4.714285714285714
Ron Behagen,1979-80,23.0,6,3.8333333333333335
Ron Bonham,1964-65,200.0,25,8.0
Ron Bonham,1965-66,128.0,22,5.818181818181818
Ron Boone,1976-77,1818.0,82,22.170731707317074
Ron Boone,1977-78,1428.0,81,17.62962962962963
Ron Boone,1978-79,608.0,82,7.414634146341464
Ron Boone,1979-80,976.0,79,12.354430379746836
Ron Boone,1980-81,374.0,49,7.63265306122449
Ron Brewer,1978-79,1078.0,81,13.308641975308642
Ron Brewer,1979-80,1286.0,82,15.682926829268293
Ron Brewer,1980-81,642.0,75,8.56
Ron Brewer,1981-82,1319.0,70,18.84285714285714
Ron Brewer,1982-83,837.0,74,11.31081081081081
Ron Brewer,1983-84,413.0,53,7.7924528301886795
Ron Brewer,1984-85,147.0,20,7.35
Ron Brewer,1985-86,211.0,44,4.795454545454546
Ron Carter,1978-79,144.0,46,3.130434782608696
Ron Carter,1979-80,32.0,13,2.4615384615384617
Ron Cavenall,1984-85,78.0,53,1.471698113207547
Ron Cavenall,1988-89,6.0,5,1.2
Ron Crevier,1985-86,0.0,3,0.0
Ron Davis,1976-77,16.0,6,2.6666666666666665
Ron Davis,1980-81,374.0,64,5.84375
Ron Davis,1981-82,23.0,7,3.2857142857142856
Ron Feiereisel,1955-56,5.0,2,2.5
Ron Filipek,1967-68,41.0,18,2.2777777777777777
Ron Harper,1986-87,1874.0,82,22.853658536585368
Ron Harper,1987-88,879.0,57,15.421052631578947
Ron Harper,1988-89,1526.0,82,18.609756097560975
Ron Harper,1989-90,798.0,35,22.8
Ron Harper,1990-91,763.0,39,19.564102564102566
Ron Harper,1991-92,1495.0,82,18.23170731707317
Ron Harper,1992-93,1443.0,80,18.0375
Ron Harper,1993-94,1508.0,75,20.106666666666666
Ron Harper,1994-95,530.0,77,6.883116883116883
Ron Harper,1995-96,594.0,80,7.425
Ron Harper,1996-97,480.0,76,6.315789473684211
Ron Harper,1997-98,764.0,82,9.317073170731707
Ron Harper,1998-99,392.0,35,11.2
Ron Harper,1999-00,557.0,80,6.9625
Ron Harper,2000-01,307.0,47,6.531914893617022
Ron Harper Jr.,2022-23,20.0,9,2.2222222222222223
Ron Harper Jr.,2023-24,0.0,1,0.0
Ron Harper Jr.,2024-25,4.0,1,4.0
Ron Harper Jr.,2025-26,8.0,4,2.0
Ron Horn,1961-62,3.0,2,1.5
Ron Horn,1962-63,21.0,8,2.625
Ron Johnson,1960-61,18.0,4,4.5
Ron Knight,1970-71,217.0,52,4.173076923076923
